Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day ,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level,,Location ,Time of Day,Day,Average Sound Level
Main gate,Morn,Tuesday,64.2092108,,Main gate,Noon,Tuesday,64.5727521,,Main gate,Afternoon,Tuesday,68.29333333,,Main gate,Morn,Wednesday,59.77723,,Main gate,Noon,Wednesday,,58.4202678,Main gate,Afternoon,Wednesday,66.95392157,,Main gate,Morn,Saturday,65.49509804,,Main gate,Noon,Saturday,61.6878986,,Main gate,Afternoon,Saturday,52.00843137,,Main gate,Morn,Sunday,56.24759348,,Main gate,Noon,Sunday,59.71303878,,Main gate,Afternoon,Sunday,52.28019608,,Nassau gate,Morn,Tuesday,54.12782496,,Nassau gate,Noon,Tuesday,74.2084,,Nassau gate,Afternoon,Tuesday,55.02273,,Nassau gate,Morn,Wednesday,59.7783537,,Nassau gate,Noon,Wednesday,65.3790033,,Nassau gate,Afternoon,Wednesday,53.54,,Nassau gate,Morn,Saturday,63.04092451,,Nassau gate,Noon,Saturday,60.24963876,,Nassau gate,Afternoon,Saturday,59.02639289,,Nassau gate,Morn,Sunday,50.23024569,,Nassau gate,Noon,Sunday,62.72528184,,Nassau gate,Afternoon,Sunday,65.03969393,,Pearse gate,Morn,Tuesday,68.21831864,,Pearse gate,Noon,Tuesday,59.48804525,,Pearse gate,Afternoon,Tuesday,59.49029495,,Pearse gate,Morn,Wednesday,69.40047426,,Pearse gate,Noon,Wednesday,57.85945001,,Pearse gate,Afternoon,Wednesday,67.1524,,Pearse gate,Morn,Saturday,69.30245332,,Pearse gate,Noon,Saturday,64.2416505,,Pearse gate,Afternoon,Saturday,53.67103973,,Pearse gate,Morn,Sunday,54.06938439,,Pearse gate,Noon,Sunday,66.4494,,Pearse gate,Afternoon,Sunday,65.43919076
Main gate,Morn,Tuesday,64.7150902,,Main gate,Noon,Tuesday,64.591452,,Main gate,Afternoon,Tuesday,68.79529412,,Main gate,Morn,Wednesday,57.9452,,Main gate,Noon,Wednesday,,63.9303933,Main gate,Afternoon,Wednesday,65.74019608,,Main gate,Morn,Saturday,66.77,,Main gate,Noon,Saturday,61.9675164,,Main gate,Afternoon,Saturday,50.22117647,,Main gate,Morn,Sunday,56.17619546,,Main gate,Noon,Sunday,59.63577768,,Main gate,Afternoon,Sunday,57.16666667,,Nassau gate,Morn,Tuesday,55.37013094,,Nassau gate,Noon,Tuesday,77.5734,,Nassau gate,Afternoon,Tuesday,54.43541,,Nassau gate,Morn,Wednesday,58.81833021,,Nassau gate,Noon,Wednesday,64.8516946,,Nassau gate,Afternoon,Wednesday,56.4747,,Nassau gate,Morn,Saturday,63.03277174,,Nassau gate,Noon,Saturday,58.81218573,,Nassau gate,Afternoon,Saturday,54.20027493,,Nassau gate,Morn,Sunday,55.31803736,,Nassau gate,Noon,Sunday,62.48314606,,Nassau gate,Afternoon,Sunday,61.24598433,,Pearse gate,Morn,Tuesday,68.93877809,,Pearse gate,Noon,Tuesday,57.75871117,,Pearse gate,Afternoon,Tuesday,57.34338645,,Pearse gate,Morn,Wednesday,66.74405835,,Pearse gate,Noon,Wednesday,57.70619597,,Pearse gate,Afternoon,Wednesday,68.4832,,Pearse gate,Morn,Saturday,67.73914506,,Pearse gate,Noon,Saturday,59.7755334,,Pearse gate,Afternoon,Saturday,53.13235097,,Pearse gate,Morn,Sunday,57.53422462,,Pearse gate,Noon,Sunday,67.616,,Pearse gate,Afternoon,Sunday,61.67137132
Main gate,Morn,Tuesday,64.2539759,,Main gate,Noon,Tuesday,64.782223,,Main gate,Afternoon,Tuesday,71.16176471,,Main gate,Morn,Wednesday,61.08759,,Main gate,Noon,Wednesday,,69.1730877,Main gate,Afternoon,Wednesday,66.72,,Main gate,Morn,Saturday,65.12882353,,Main gate,Noon,Saturday,61.7383982,,Main gate,Afternoon,Saturday,47.87392157,,Main gate,Morn,Sunday,54.39677834,,Main gate,Noon,Sunday,55.63975824,,Main gate,Afternoon,Sunday,55.17254902,,Nassau gate,Morn,Tuesday,54.31345094,,Nassau gate,Noon,Tuesday,80.4706,,Nassau gate,Afternoon,Tuesday,59.13585,,Nassau gate,Morn,Wednesday,59.90072613,,Nassau gate,Noon,Wednesday,64.2574673,,Nassau gate,Afternoon,Wednesday,54.88692,,Nassau gate,Morn,Saturday,62.48961388,,Nassau gate,Noon,Saturday,58.72699581,,Nassau gate,Afternoon,Saturday,51.09804901,,Nassau gate,Morn,Sunday,60.00801849,,Nassau gate,Noon,Sunday,65.97042456,,Nassau gate,Afternoon,Sunday,64.69859718,,Pearse gate,Morn,Tuesday,66.53378073,,Pearse gate,Noon,Tuesday,57.30337574,,Pearse gate,Afternoon,Tuesday,55.97430719,,Pearse gate,Morn,Wednesday,69.21021679,,Pearse gate,Noon,Wednesday,58.93850316,,Pearse gate,Afternoon,Wednesday,66.3674,,Pearse gate,Morn,Saturday,64.98304888,,Pearse gate,Noon,Saturday,65.1196202,,Pearse gate,Afternoon,Saturday,54.17345724,,Pearse gate,Morn,Sunday,61.93985226,,Pearse gate,Noon,Sunday,67.5092,,Pearse gate,Afternoon,Sunday,59.01140422
Main gate,Morn,Tuesday,63.6496965,,Main gate,Noon,Tuesday,65.3790033,,Main gate,Afternoon,Tuesday,68.78960784,,Main gate,Morn,Wednesday,59.27741,,Main gate,Noon,Wednesday,,65.2312536,Main gate,Afternoon,Wednesday,61.91470588,,Main gate,Morn,Saturday,69.11,,Main gate,Noon,Saturday,64.0587783,,Main gate,Afternoon,Saturday,48.20823529,,Main gate,Morn,Sunday,56.08564614,,Main gate,Noon,Sunday,55.48873386,,Main gate,Afternoon,Sunday,57.79137255,,Nassau gate,Morn,Tuesday,52.33528699,,Nassau gate,Noon,Tuesday,78.4584,,Nassau gate,Afternoon,Tuesday,55.6514,,Nassau gate,Morn,Wednesday,62.27608588,,Nassau gate,Noon,Wednesday,64.057507,,Nassau gate,Afternoon,Wednesday,59.51293,,Nassau gate,Morn,Saturday,67.96652775,,Nassau gate,Noon,Saturday,56.17499128,,Nassau gate,Afternoon,Saturday,49.29844545,,Nassau gate,Morn,Sunday,56.93281891,,Nassau gate,Noon,Sunday,64.985973,,Nassau gate,Afternoon,Sunday,66.59487491,,Pearse gate,Morn,Tuesday,65.6230193,,Pearse gate,Noon,Tuesday,57.84319622,,Pearse gate,Afternoon,Tuesday,57.08123112,,Pearse gate,Morn,Wednesday,67.33583811,,Pearse gate,Noon,Wednesday,56.91148858,,Pearse gate,Afternoon,Wednesday,66.9464,,Pearse gate,Morn,Saturday,68.29903049,,Pearse gate,Noon,Saturday,60.9870964,,Pearse gate,Afternoon,Saturday,54.67409096,,Pearse gate,Morn,Sunday,62.34621521,,Pearse gate,Noon,Sunday,70.6274,,Pearse gate,Afternoon,Sunday,57.82248668
Main gate,Morn,Tuesday,64.2772589,,Main gate,Noon,Tuesday,64.8516946,,Main gate,Afternoon,Tuesday,67.47784314,,Main gate,Morn,Wednesday,58.46598,,Main gate,Noon,Wednesday,,63.5057581,Main gate,Afternoon,Wednesday,65.88372549,,Main gate,Morn,Saturday,66.51411765,,Main gate,Noon,Saturday,65.8178195,,Main gate,Afternoon,Saturday,53.90176471,,Main gate,Morn,Sunday,55.75888484,,Main gate,Noon,Sunday,55.90874186,,Main gate,Afternoon,Sunday,57.04176471,,Nassau gate,Morn,Tuesday,58.92090221,,Nassau gate,Noon,Tuesday,80.2984,,Nassau gate,Afternoon,Tuesday,55.82983,,Nassau gate,Morn,Wednesday,58.57850839,,Nassau gate,Noon,Wednesday,63.5366312,,Nassau gate,Afternoon,Wednesday,57.40706,,Nassau gate,Morn,Saturday,64.5245733,,Nassau gate,Noon,Saturday,58.42853179,,Nassau gate,Afternoon,Saturday,49.76232472,,Nassau gate,Morn,Sunday,52.81631129,,Nassau gate,Noon,Sunday,65.00685401,,Nassau gate,Afternoon,Sunday,57.52279945,,Pearse gate,Morn,Tuesday,68.0041987,,Pearse gate,Noon,Tuesday,57.20909185,,Pearse gate,Afternoon,Tuesday,58.42606893,,Pearse gate,Morn,Wednesday,68.67465778,,Pearse gate,Noon,Wednesday,57.40541873,,Pearse gate,Afternoon,Wednesday,67.2442,,Pearse gate,Morn,Saturday,64.43711775,,Pearse gate,Noon,Saturday,66.2249008,,Pearse gate,Afternoon,Saturday,54.31640831,,Pearse gate,Morn,Sunday,60.91388061,,Pearse gate,Noon,Sunday,74.1036,,Pearse gate,Afternoon,Sunday,61.67684807
Main gate,Morn,Tuesday,63.4856871,,Main gate,Noon,Tuesday,64.2574673,,Main gate,Afternoon,Tuesday,65.89294118,,Main gate,Morn,Wednesday,63.94586,,Main gate,Noon,Wednesday,,63.4575027,Main gate,Afternoon,Wednesday,71.64411765,,Main gate,Morn,Saturday,67.21823529,,Main gate,Noon,Saturday,63.581048,,Main gate,Afternoon,Saturday,46.46960784,,Main gate,Morn,Sunday,58.14573697,,Main gate,Noon,Sunday,58.15571277,,Main gate,Afternoon,Sunday,63.40803922,,Nassau gate,Morn,Tuesday,54.36414453,,Nassau gate,Noon,Tuesday,82.023,,Nassau gate,Afternoon,Tuesday,54.8687,,Nassau gate,Morn,Wednesday,57.59884937,,Nassau gate,Noon,Wednesday,63.3989951,,Nassau gate,Afternoon,Wednesday,56.27086,,Nassau gate,Morn,Saturday,64.11514492,,Nassau gate,Noon,Saturday,62.64209288,,Nassau gate,Afternoon,Saturday,50.84263809,,Nassau gate,Morn,Sunday,49.22634346,,Nassau gate,Noon,Sunday,67.28740296,,Nassau gate,Afternoon,Sunday,63.65105658,,Pearse gate,Morn,Tuesday,68.10775427,,Pearse gate,Noon,Tuesday,56.50595535,,Pearse gate,Afternoon,Tuesday,54.16736129,,Pearse gate,Morn,Wednesday,67.45993976,,Pearse gate,Noon,Wednesday,57.36697428,,Pearse gate,Afternoon,Wednesday,66.9328,,Pearse gate,Morn,Saturday,64.44885244,,Pearse gate,Noon,Saturday,62.5159271,,Pearse gate,Afternoon,Saturday,55.09365047,,Pearse gate,Morn,Sunday,60.52891863,,Pearse gate,Noon,Sunday,66.9566,,Pearse gate,Afternoon,Sunday,56.62427747
Main gate,Morn,Tuesday,64.2085418,,Main gate,Noon,Tuesday,64.057507,,Main gate,Afternoon,Tuesday,59.3472549,,Main gate,Morn,Wednesday,70.05982,,Main gate,Noon,Wednesday,,65.3085234,Main gate,Afternoon,Wednesday,65.22,,Main gate,Morn,Saturday,64.29431373,,Main gate,Noon,Saturday,59.9160914,,Main gate,Afternoon,Saturday,54.22078431,,Main gate,Morn,Sunday,56.77306557,,Main gate,Noon,Sunday,54.34619982,,Main gate,Afternoon,Sunday,60.45392157,,Nassau gate,Morn,Tuesday,56.07210603,,Nassau gate,Noon,Tuesday,77.7846,,Nassau gate,Afternoon,Tuesday,52.84169,,Nassau gate,Morn,Wednesday,55.19429491,,Nassau gate,Noon,Wednesday,66.5989995,,Nassau gate,Afternoon,Wednesday,58.88733,,Nassau gate,Morn,Saturday,61.99590911,,Nassau gate,Noon,Saturday,63.31122082,,Nassau gate,Afternoon,Saturday,50.75239919,,Nassau gate,Morn,Sunday,51.66272451,,Nassau gate,Noon,Sunday,71.74998402,,Nassau gate,Afternoon,Sunday,67.54441222,,Pearse gate,Morn,Tuesday,72.40705585,,Pearse gate,Noon,Tuesday,60.88137871,,Pearse gate,Afternoon,Tuesday,51.34837455,,Pearse gate,Morn,Wednesday,65.51667928,,Pearse gate,Noon,Wednesday,60.28356938,,Pearse gate,Afternoon,Wednesday,65.8372,,Pearse gate,Morn,Saturday,64.59995639,,Pearse gate,Noon,Saturday,60.5842472,,Pearse gate,Afternoon,Saturday,54.8623762,,Pearse gate,Morn,Sunday,58.38686588,,Pearse gate,Noon,Sunday,74.3038,,Pearse gate,Afternoon,Sunday,56.96369737
Main gate,Morn,Tuesday,65.8095902,,Main gate,Noon,Tuesday,63.5366312,,Main gate,Afternoon,Tuesday,62.43980392,,Main gate,Morn,Wednesday,63.97453,,Main gate,Noon,Wednesday,,62.7920207,Main gate,Afternoon,Wednesday,68.52882353,,Main gate,Morn,Saturday,60.29745098,,Main gate,Noon,Saturday,63.1402314,,Main gate,Afternoon,Saturday,54.47490196,,Main gate,Morn,Sunday,58.74287304,,Main gate,Noon,Sunday,54.04377155,,Main gate,Afternoon,Sunday,57.03333333,,Nassau gate,Morn,Tuesday,57.2332824,,Nassau gate,Noon,Tuesday,72.0816,,Nassau gate,Afternoon,Tuesday,55.09682,,Nassau gate,Morn,Wednesday,51.70455095,,Nassau gate,Noon,Wednesday,64.4493659,,Nassau gate,Afternoon,Wednesday,59.55441,,Nassau gate,Morn,Saturday,62.54147876,,Nassau gate,Noon,Saturday,64.69300517,,Nassau gate,Afternoon,Saturday,50.84658879,,Nassau gate,Morn,Sunday,59.67329725,,Nassau gate,Noon,Sunday,68.08615249,,Nassau gate,Afternoon,Sunday,66.14732598,,Pearse gate,Morn,Tuesday,68.29233267,,Pearse gate,Noon,Tuesday,62.66673296,,Pearse gate,Afternoon,Tuesday,50.01519257,,Pearse gate,Morn,Wednesday,62.94781278,,Pearse gate,Noon,Wednesday,63.30594469,,Pearse gate,Afternoon,Wednesday,63.6396,,Pearse gate,Morn,Saturday,64.57858593,,Pearse gate,Noon,Saturday,60.111177,,Pearse gate,Afternoon,Saturday,53.73592842,,Pearse gate,Morn,Sunday,54.8004918,,Pearse gate,Noon,Sunday,72.6144,,Pearse gate,Afternoon,Sunday,53.33570997
Main gate,Morn,Tuesday,73.1098558,,Main gate,Noon,Tuesday,63.3989951,,Main gate,Afternoon,Tuesday,66.2527451,,Main gate,Morn,Wednesday,58.13724,,Main gate,Noon,Wednesday,,67.036697,Main gate,Afternoon,Wednesday,73.18901961,,Main gate,Morn,Saturday,55.7472549,,Main gate,Noon,Saturday,61.0618809,,Main gate,Afternoon,Saturday,60.04313725,,Main gate,Morn,Sunday,61.59938088,,Main gate,Noon,Sunday,59.11956164,,Main gate,Afternoon,Sunday,53.29019608,,Nassau gate,Morn,Tuesday,56.02686102,,Nassau gate,Noon,Tuesday,71.965,,Nassau gate,Afternoon,Tuesday,55.81915,,Nassau gate,Morn,Wednesday,52.03779253,,Nassau gate,Noon,Wednesday,69.764377,,Nassau gate,Afternoon,Wednesday,57.86709,,Nassau gate,Morn,Saturday,60.62517844,,Nassau gate,Noon,Saturday,65.64552222,,Nassau gate,Afternoon,Saturday,58.12720979,,Nassau gate,Morn,Sunday,58.8959772,,Nassau gate,Noon,Sunday,61.22408892,,Nassau gate,Afternoon,Sunday,65.14809243,,Pearse gate,Morn,Tuesday,67.15089312,,Pearse gate,Noon,Tuesday,59.01155428,,Pearse gate,Afternoon,Tuesday,52.66956279,,Pearse gate,Morn,Wednesday,61.64693551,,Pearse gate,Noon,Wednesday,60.73435147,,Pearse gate,Afternoon,Wednesday,65.728,,Pearse gate,Morn,Saturday,60.59983101,,Pearse gate,Noon,Saturday,61.208965,,Pearse gate,Afternoon,Saturday,54.97926988,,Pearse gate,Morn,Sunday,52.79877601,,Pearse gate,Noon,Sunday,69.3974,,Pearse gate,Afternoon,Sunday,57.46558881
Main gate,Morn,Tuesday,70.6800698,,Main gate,Noon,Tuesday,66.5989995,,Main gate,Afternoon,Tuesday,61.44137255,,Main gate,Morn,Wednesday,54.1863,,Main gate,Noon,Wednesday,,62.3946705,Main gate,Afternoon,Wednesday,68.38843137,,Main gate,Morn,Saturday,61.67294118,,Main gate,Noon,Saturday,56.643465,,Main gate,Afternoon,Saturday,73.6072549,,Main gate,Morn,Sunday,63.36529319,,Main gate,Noon,Sunday,60.29643589,,Main gate,Afternoon,Sunday,53.79823529,,Nassau gate,Morn,Tuesday,55.76652448,,Nassau gate,Noon,Tuesday,70.2672,,Nassau gate,Afternoon,Tuesday,61.43242,,Nassau gate,Morn,Wednesday,54.43015957,,Nassau gate,Noon,Wednesday,66.4246132,,Nassau gate,Afternoon,Wednesday,57.33351,,Nassau gate,Morn,Saturday,64.6247166,,Nassau gate,Noon,Saturday,69.96066577,,Nassau gate,Afternoon,Saturday,61.88162003,,Nassau gate,Morn,Sunday,58.83493711,,Nassau gate,Noon,Sunday,62.09686822,,Nassau gate,Afternoon,Sunday,63.89226098,,Pearse gate,Morn,Tuesday,67.60689508,,Pearse gate,Noon,Tuesday,59.33464795,,Pearse gate,Afternoon,Tuesday,56.02624702,,Pearse gate,Morn,Wednesday,62.82668841,,Pearse gate,Noon,Wednesday,58.29951658,,Pearse gate,Afternoon,Wednesday,67.2772,,Pearse gate,Morn,Saturday,59.47786273,,Pearse gate,Noon,Saturday,65.1536657,,Pearse gate,Afternoon,Saturday,55.31178718,,Pearse gate,Morn,Sunday,55.76482661,,Pearse gate,Noon,Sunday,68.5516,,Pearse gate,Afternoon,Sunday,60.29140112
Main gate,Morn,Tuesday,71.5186243,,Main gate,Noon,Tuesday,64.4493659,,Main gate,Afternoon,Tuesday,62.9027451,,Main gate,Morn,Wednesday,55.35243,,Main gate,Noon,Wednesday,,56.797654,Main gate,Afternoon,Wednesday,68.97666667,,Main gate,Morn,Saturday,54.67,,Main gate,Noon,Saturday,60.0350243,,Main gate,Afternoon,Saturday,66.24686275,,Main gate,Morn,Sunday,62.8281545,,Main gate,Noon,Sunday,55.31663676,,Main gate,Afternoon,Sunday,55.45705882,,Nassau gate,Morn,Tuesday,55.94811713,,Nassau gate,Noon,Tuesday,74.0794,,Nassau gate,Afternoon,Tuesday,56.70359,,Nassau gate,Morn,Wednesday,53.0850105,,Nassau gate,Noon,Wednesday,69.7832402,,Nassau gate,Afternoon,Wednesday,60.21906,,Nassau gate,Morn,Saturday,63.81004027,,Nassau gate,Noon,Saturday,71.17645181,,Nassau gate,Afternoon,Saturday,59.40645977,,Nassau gate,Morn,Sunday,55.69920336,,Nassau gate,Noon,Sunday,65.29522008,,Nassau gate,Afternoon,Sunday,65.89868021,,Pearse gate,Morn,Tuesday,67.08294754,,Pearse gate,Noon,Tuesday,57.73633865,,Pearse gate,Afternoon,Tuesday,57.27514009,,Pearse gate,Morn,Wednesday,62.46472455,,Pearse gate,Noon,Wednesday,60.47002467,,Pearse gate,Afternoon,Wednesday,66.2172,,Pearse gate,Morn,Saturday,58.54600863,,Pearse gate,Noon,Saturday,66.8324367,,Pearse gate,Afternoon,Saturday,57.08487652,,Pearse gate,Morn,Sunday,58.91439261,,Pearse gate,Noon,Sunday,71.4612,,Pearse gate,Afternoon,Sunday,61.7389373
Main gate,Morn,Tuesday,70.7930076,,Main gate,Noon,Tuesday,69.764377,,Main gate,Afternoon,Tuesday,64.09745098,,Main gate,Morn,Wednesday,59.06241,,Main gate,Noon,Wednesday,,57.6067577,Main gate,Afternoon,Wednesday,67.32176471,,Main gate,Morn,Saturday,54.94843137,,Main gate,Noon,Saturday,64.4485484,,Main gate,Afternoon,Saturday,62.69,,Main gate,Morn,Sunday,60.68529822,,Main gate,Noon,Sunday,60.53071419,,Main gate,Afternoon,Sunday,56.9745098,,Nassau gate,Morn,Tuesday,53.79729228,,Nassau gate,Noon,Tuesday,72.8762,,Nassau gate,Afternoon,Tuesday,59.8729,,Nassau gate,Morn,Wednesday,52.382386,,Nassau gate,Noon,Wednesday,67.9604893,,Nassau gate,Afternoon,Wednesday,55.35755,,Nassau gate,Morn,Saturday,61.10595681,,Nassau gate,Noon,Saturday,64.57506957,,Nassau gate,Afternoon,Saturday,59.24837723,,Nassau gate,Morn,Sunday,54.93782772,,Nassau gate,Noon,Sunday,68.45115493,,Nassau gate,Afternoon,Sunday,66.2394508,,Pearse gate,Morn,Tuesday,65.94359631,,Pearse gate,Noon,Tuesday,58.10564585,,Pearse gate,Afternoon,Tuesday,54.38593065,,Pearse gate,Morn,Wednesday,65.64278374,,Pearse gate,Noon,Wednesday,58.32955308,,Pearse gate,Afternoon,Wednesday,61.7716,,Pearse gate,Morn,Saturday,59.73390191,,Pearse gate,Noon,Saturday,64.9671289,,Pearse gate,Afternoon,Saturday,56.18852829,,Pearse gate,Morn,Sunday,57.56426743,,Pearse gate,Noon,Sunday,73.0932,,Pearse gate,Afternoon,Sunday,59.03881759
Main gate,Morn,Tuesday,69.6111272,,Main gate,Noon,Tuesday,66.4246132,,Main gate,Afternoon,Tuesday,66.83098039,,Main gate,Morn,Wednesday,66.69981,,Main gate,Noon,Wednesday,,60.492171,Main gate,Afternoon,Wednesday,69.80607843,,Main gate,Morn,Saturday,53.98745098,,Main gate,Noon,Saturday,64.4255493,,Main gate,Afternoon,Saturday,54.16215686,,Main gate,Morn,Sunday,58.89915771,,Main gate,Noon,Sunday,60.86819358,,Main gate,Afternoon,Sunday,54.02764706,,Nassau gate,Morn,Tuesday,55.98551301,,Nassau gate,Noon,Tuesday,72.6738,,Nassau gate,Afternoon,Tuesday,58.07156,,Nassau gate,Morn,Wednesday,51.69471809,,Nassau gate,Noon,Wednesday,67.2080982,,Nassau gate,Afternoon,Wednesday,59.17518,,Nassau gate,Morn,Saturday,58.13831219,,Nassau gate,Noon,Saturday,65.50412458,,Nassau gate,Afternoon,Saturday,57.10465795,,Nassau gate,Morn,Sunday,57.65691466,,Nassau gate,Noon,Sunday,65.7210611,,Nassau gate,Afternoon,Sunday,68.91909371,,Pearse gate,Morn,Tuesday,67.97931461,,Pearse gate,Noon,Tuesday,43.11599451,,Pearse gate,Afternoon,Tuesday,52.96084883,,Pearse gate,Morn,Wednesday,64.16948703,,Pearse gate,Noon,Wednesday,60.25629772,,Pearse gate,Afternoon,Wednesday,66.512,,Pearse gate,Morn,Saturday,58.84492034,,Pearse gate,Noon,Saturday,65.7131267,,Pearse gate,Afternoon,Saturday,55.91908623,,Pearse gate,Morn,Sunday,58.96277073,,Pearse gate,Noon,Sunday,72.7368,,Pearse gate,Afternoon,Sunday,59.16897531
Main gate,Morn,Tuesday,68.3968219,,Main gate,Noon,Tuesday,69.7832402,,Main gate,Afternoon,Tuesday,71.44686275,,Main gate,Morn,Wednesday,65.28735,,Main gate,Noon,Wednesday,,63.2133632,Main gate,Afternoon,Wednesday,67.86980392,,Main gate,Morn,Saturday,57.72196078,,Main gate,Noon,Saturday,65.4320976,,Main gate,Afternoon,Saturday,51.21666667,,Main gate,Morn,Sunday,58.08333487,,Main gate,Noon,Sunday,61.75484327,,Main gate,Afternoon,Sunday,50.02098039,,Nassau gate,Morn,Tuesday,58.97037592,,Nassau gate,Noon,Tuesday,72.58,,Nassau gate,Afternoon,Tuesday,60.89916,,Nassau gate,Morn,Wednesday,50.57336374,,Nassau gate,Noon,Wednesday,67.3158301,,Nassau gate,Afternoon,Wednesday,58.36789,,Nassau gate,Morn,Saturday,62.21180426,,Nassau gate,Noon,Saturday,68.91840351,,Nassau gate,Afternoon,Saturday,53.24193181,,Nassau gate,Morn,Sunday,58.61930878,,Nassau gate,Noon,Sunday,66.8872427,,Nassau gate,Afternoon,Sunday,67.28476011,,Pearse gate,Morn,Tuesday,66.63859027,,Pearse gate,Noon,Tuesday,37.96778842,,Pearse gate,Afternoon,Tuesday,50.35561849,,Pearse gate,Morn,Wednesday,64.38999023,,Pearse gate,Noon,Wednesday,64.37793549,,Pearse gate,Afternoon,Wednesday,62.7354,,Pearse gate,Morn,Saturday,65.48862236,,Pearse gate,Noon,Saturday,61.2379651,,Pearse gate,Afternoon,Saturday,53.67097383,,Pearse gate,Morn,Sunday,55.97553315,,Pearse gate,Noon,Sunday,71.604,,Pearse gate,Afternoon,Sunday,58.88205207
Main gate,Morn,Tuesday,67.7811536,,Main gate,Noon,Tuesday,67.9604893,,Main gate,Afternoon,Tuesday,64.36098039,,Main gate,Morn,Wednesday,62.77283,,Main gate,Noon,Wednesday,,61.6155847,Main gate,Afternoon,Wednesday,69.94137255,,Main gate,Morn,Saturday,58.46901961,,Main gate,Noon,Saturday,64.9777752,,Main gate,Afternoon,Saturday,53.90039216,,Main gate,Morn,Sunday,59.83899016,,Main gate,Noon,Sunday,59.94816765,,Main gate,Afternoon,Sunday,57.08058824,,Nassau gate,Morn,Tuesday,61.79179636,,Nassau gate,Noon,Tuesday,72.5524,,Nassau gate,Afternoon,Tuesday,58.45784,,Nassau gate,Morn,Wednesday,49.09614249,,Nassau gate,Noon,Wednesday,63.2309183,,Nassau gate,Afternoon,Wednesday,58.82916,,Nassau gate,Morn,Saturday,66.28860171,,Nassau gate,Noon,Saturday,71.54878368,,Nassau gate,Afternoon,Saturday,49.68860413,,Nassau gate,Morn,Sunday,55.70888982,,Nassau gate,Noon,Sunday,68.6077544,,Nassau gate,Afternoon,Sunday,68.59110395,,Pearse gate,Morn,Tuesday,66.42224072,,Pearse gate,Noon,Tuesday,42.82613065,,Pearse gate,Afternoon,Tuesday,49.40465077,,Pearse gate,Morn,Wednesday,61.17126689,,Pearse gate,Noon,Wednesday,58.42767658,,Pearse gate,Afternoon,Wednesday,68.7632,,Pearse gate,Morn,Saturday,59.96932627,,Pearse gate,Noon,Saturday,64.9377172,,Pearse gate,Afternoon,Saturday,51.64491173,,Pearse gate,Morn,Sunday,52.84119399,,Pearse gate,Noon,Sunday,67.8386,,Pearse gate,Afternoon,Sunday,57.01364505
